#{"t_start": 1768050674.0728588, "env_id": "None"}
r,l,t
308.9397,55,426.098121
407.3874,55,426.191994
407.3874,55,426.276738
271.4035,56,426.369937
274.7533,56,426.454932
339.5409,55,426.531292
377.4659,55,426.60955
339.4624,55,426.693448
294.4624,55,426.771698
347.3416,55,426.863547
392.4655,55,426.937687
407.3873,55,427.019575
304.6751,56,427.109046
377.3873,55,427.193335
340.7346,55,427.280583
274.7992,56,427.373966
369.4624,55,427.476238
324.2255,55,427.566736
329.4186,55,427.648528
314.4623,55,427.733284
294.4623,55,427.817169
377.3873,55,427.910724
299.2942,55,427.987957
345.7346,55,428.091266
377.3874,55,428.182842
339.4186,55,428.28371
275.1548,56,428.374947
295.8129,55,428.458739
225.0039,57,428.558175
286.4494,56,428.641857
294.7104,56,428.743257
225.8497,57,428.83634
294.4185,55,428.922184
354.5406,55,429.006212
407.3873,55,429.091683
339.3402,55,429.164883
392.3414,55,429.269289
392.3875,55,429.350948
344.3381,55,429.427619
377.3415,55,429.503235
392.3874,55,429.573689
264.3937,55,429.64759
304.8775,56,429.725278
259.1849,56,429.80752
264.3985,56,429.884238
339.4622,55,429.96359
275.2442,56,430.040181
407.2632,55,430.114448
354.5405,55,430.185704
407.4659,55,430.266462
323.9394,55,430.348272
305.6449,56,430.419629
225.9279,57,430.493802
290.2331,56,430.569829
325.7575,55,430.646948
377.4656,55,430.714797
407.3874,55,430.784539
353.8807,55,430.857067
392.3414,55,430.932884
210.1913,57,431.001824
271.4494,56,431.074688
195.5467,57,431.150848
119.8515,60,431.22911
329.3381,55,431.302279
392.3969,55,431.376553
354.3381,55,431.44761
270.8497,57,431.532516
377.3415,55,431.60966
362.2728,55,431.69094
240.9279,57,431.774734
392.4659,55,431.846863
210.8477,57,431.923072
354.4624,55,431.99628
422.4657,55,432.067668
339.5405,55,432.14199
286.5276,56,432.217107
392.3873,55,432.294358
308.9589,55,432.363832
339.4622,55,432.432488
174.9581,58,432.50999
339.3402,55,432.582845
304.3298,56,432.654897
259.8754,56,432.726163
289.6846,56,432.802504
377.3187,55,432.86992
323.9492,55,432.944122
392.4659,55,433.015782
175.3901,58,433.103243
377.4655,55,433.200715
382.4656,55,433.276605
115.7783,59,433.360209
382.3415,55,433.446404
309.2942,55,433.536611
290.7673,56,433.61919
240.4781,57,433.702192
329.5408,55,433.779577
344.4185,55,433.867908
392.3968,55,433.955519
289.8775,56,434.04537
279.3398,56,434.128968
377.4656,55,434.204139
324.4165,55,434.293579
338.7661,55,434.371988
332.3414,55,434.453772
286.3807,56,434.536021
367.3873,55,434.62019
323.9395,55,434.70332
397.4659,55,434.784502
324.4165,55,434.865699
323.6473,55,434.951972
271.4035,56,435.030635
347.3971,55,435.115888
392.3873,55,435.19523
339.4623,55,435.287523
313.8937,55,435.376129
240.3903,57,435.45948
324.0178,55,435.545355
187.4434,58,435.641913
354.4165,55,435.720932
299.4623,55,435.797239
123.7139,59,435.887987
214.6816,57,435.97456
256.4492,56,436.065424
260.1548,56,436.159807
324.3381,55,436.23141
264.9084,56,436.306638
352.3874,55,436.382934
304.8091,56,436.466345
362.3874,55,436.544837
275.2332,56,436.624168
354.4187,55,436.718145
210.6711,57,436.816445
392.4657,55,436.900395
377.2632,55,436.988209
339.4625,55,437.065466
367.2632,55,437.143344
369.4185,55,437.235678
222.733,57,437.312774
295.1109,56,437.394154
323.8808,55,437.463006
149.5568,58,437.541213
276.4495,56,437.612881
309.4719,55,437.682597
377.4656,55,437.751719
292.4658,55,437.826694
407.3968,55,446.39313
392.3873,55,446.482435
377.4658,55,446.563287
382.4657,55,446.659918
382.3874,55,446.751938
392.3874,55,446.837224
337.3876,55,446.910004
362.3091,55,446.979257
377.3874,55,447.070897
382.3875,55,447.160897
392.3969,55,447.253592
362.3414,55,447.352486
367.3874,55,447.443348
377.3874,55,447.525726
377.3873,55,447.595053
382.4657,55,447.669887
362.2728,55,447.745329
347.4658,55,447.81771
367.3414,55,447.887397
392.3414,55,447.958548
347.3874,55,448.032309
377.3874,55,448.117344
367.4659,55,448.200821
332.4659,55,448.277497
347.3874,55,448.349293
362.3873,55,448.419016
377.2728,55,448.493841
367.4657,55,448.571593
397.3873,55,448.643042
422.3875,55,448.715736
397.3186,55,448.784212
377.3874,55,448.854738
407.2727,55,448.928545
377.4656,55,449.003056
362.2632,55,449.074299
377.3415,55,449.153827
407.2632,55,449.234489
352.3415,55,449.314484
377.4657,55,449.385234
392.3873,55,449.459712
377.3969,55,449.528869
422.3416,55,449.604332
362.3968,55,449.675866
367.3873,55,449.749431
362.3873,55,449.822742
362.4657,55,449.892977
377.3873,55,449.965716
352.3969,55,450.034694
338.8348,55,450.105445
377.4657,55,450.182675
397.3971,55,450.254653
407.4656,55,450.323892
397.3873,55,450.39273
392.4657,55,450.464653
377.4659,55,450.534678
422.3414,55,450.615114
377.3415,55,450.690446
377.3416,55,450.761854
377.3873,55,450.832986
367.2631,55,450.903814
407.3874,55,450.983562
377.4656,55,451.055514
407.3873,55,451.132807
377.4659,55,451.211946
347.3874,55,451.286682
367.4659,55,451.359107
392.4656,55,451.454771
407.4657,55,451.535553
422.4658,55,451.622156
382.4656,55,451.712077
392.4659,55,451.803519
392.3873,55,451.894917
382.2728,55,451.982767
324.2255,55,452.067735
397.3873,55,452.153254
377.4657,55,452.249006
392.4657,55,452.335259
352.3873,55,452.425089
362.4657,55,452.505006
392.3874,55,452.592925
367.3873,55,452.684187
377.1944,55,452.775696
347.3414,55,452.869587
352.3414,55,452.96259
382.397,55,453.058282
362.4657,55,453.148433
314.4165,55,453.234287
377.4655,55,453.372914
377.3874,55,453.487284
392.3186,55,453.594198
392.4657,55,453.703953
407.4659,55,453.83419
382.3971,55,453.959996
362.3873,55,454.057384
407.3189,55,454.160859
367.4659,55,454.276886
377.3969,55,454.394242
377.3873,55,454.485459
392.3874,55,454.579903
367.3414,55,454.675831
362.4659,55,454.776312
332.3414,55,454.87284
407.3873,55,454.965679
407.4659,55,455.058759
377.4659,55,455.145699
407.3874,55,455.235816
377.3874,55,455.318941
397.3873,55,455.399805
407.3873,55,455.486112
377.3873,55,455.569925
367.4656,55,455.654551
377.4659,55,455.723993
377.3875,55,455.801258
367.3876,55,455.902729
377.2729,55,456.011529
392.2728,55,456.087058
422.4657,55,456.159965
377.3874,55,456.265855
377.3875,55,456.350201
382.4657,55,456.426135
367.3873,55,456.497632
392.3874,55,456.567111
352.4658,55,456.643018
362.4659,55,456.718676
377.4655,55,456.803606
372.2632,55,456.878878
377.3414,55,456.947004
347.2727,55,457.014985
392.3873,55,457.088112
347.4657,55,457.157123
397.2727,55,457.227995
407.4659,55,457.301858
347.397,55,457.379625
392.2632,55,457.453773
392.3874,55,457.525892
317.4655,55,457.595519
377.3415,55,457.667841
392.3874,55,457.739234
392.3874,55,457.81266
377.2728,55,457.879948
382.3873,55,457.950835
352.4656,55,458.023154
397.4656,55,458.104684
377.4655,55,458.194206
382.4657,55,458.263938
407.3972,55,458.339284
362.4657,55,458.409579
377.3874,55,458.481843
397.2632,55,458.55258
367.3874,55,458.631291
392.3874,55,458.703383
362.4657,55,458.778548
362.3874,55,458.846686
377.3414,55,458.928217
347.4658,55,459.002673
407.4658,55,459.079209
369.4623,55,459.17037
407.3874,55,459.241991
337.397,55,459.318293
367.3417,55,459.397914
392.3873,55,459.474898
362.397,55,459.572796
397.4657,55,459.649693
392.3874,55,459.72737
377.3875,55,459.827728
397.3414,55,459.94164
377.3414,55,460.017707
362.3416,55,460.108718
407.3873,55,460.179216
392.3415,55,460.272655
377.3875,55,460.370342
362.4658,55,460.449876
407.4656,55,460.540428
377.3874,55,460.639369
407.3873,55,460.719636
392.3873,55,460.800035
407.3873,55,460.875367
377.3875,55,460.954751
377.4656,55,461.036458
377.273,55,461.120036
377.3875,55,461.18737
377.3415,55,461.280916
412.3416,55,461.37868
382.3874,55,461.465697
392.3873,55,461.553286
362.4658,55,461.640073
392.3415,55,461.717257
392.4656,55,461.79656
382.3415,55,461.871052
422.4656,55,461.944381
392.3415,55,462.031126
382.4657,55,462.12212
407.3873,55,462.205139
347.3417,55,462.301907
362.3875,55,462.387102
377.4657,55,462.477615
412.3414,55,462.570271
377.4656,55,462.648311
367.3874,55,462.739313
377.3875,55,462.823317
362.3968,55,462.920402
407.3873,55,463.01473
362.3414,55,463.110517
377.4656,55,463.200197
392.3187,55,463.271777
377.4659,55,463.346437
392.3874,55,463.425015
392.3968,55,463.509271
347.397,55,463.595929
397.3875,55,463.687375
367.3414,55,463.761651
377.3876,55,463.835915
377.3873,55,463.904782
362.3874,55,463.980627
382.4658,55,464.04915
377.4657,55,464.134895
382.2728,55,464.208638
392.3873,55,464.286398
352.2726,55,464.373173
412.2631,55,464.457906
362.2632,55,464.539058
377.4657,55,464.610594
437.3874,55,464.687357
392.4657,55,464.758668
392.3873,55,464.828905
377.4658,55,464.899254
407.4656,55,464.980604
422.4655,55,465.062407
407.4657,55,465.138093
377.3875,55,465.207435
352.4659,55,465.275637
377.3874,55,465.349456
-1409.5538,80,474.013777
-1239.8878,78,474.11888
-1070.3555,76,474.211835
-1235.1368,78,474.311666
-1195.0173,78,474.415386
-1213.4285,78,474.536441
-1234.939,78,474.635454
-1087.5152,76,474.744918
-1209.9391,78,474.842833
-1391.0818,80,474.95013
-1194.9389,78,475.059722
-1364.5539,80,475.173373
-1088.7817,76,475.275237
-1073.8057,76,475.379681
-1219.939,78,475.480502
-1409.5539,80,475.590985
-1209.985,78,475.698841
-1070.2406,76,475.803323
-1379.6322,80,475.904481
-1224.939,78,475.999649
-581.8193,68,476.085407
-1073.5273,76,476.191857
-1068.2371,76,476.290392
-1361.0819,80,476.39304
-1364.5539,80,476.498227
-1056.9924,76,476.593566
-854.1267,73,476.695398
-839.1048,73,476.789793
-1194.939,78,476.899491
-878.3489,73,476.992118
-1209.9391,78,477.091374
-1206.6083,78,477.19814
-1209.939,78,477.304622
-1195.0632,78,477.415519
-1239.939,78,477.51352
-1213.3599,78,477.619858
-1224.9391,78,477.741363
-1224.9391,78,477.861703
-1058.7129,76,477.977449
-1379.6781,80,478.11446
-1389.4757,80,478.233164
-854.1268,73,478.35769
-834.1049,73,478.476047
-1209.939,78,478.595887
-1349.554,80,478.715802
-1058.7599,76,478.84323
-1219.9391,78,478.971168
-1058.7127,76,479.094253
-1088.7816,76,479.205387
-1391.0818,80,479.337639
-1209.9391,78,479.460947
-1073.7034,76,479.573911
-1239.8875,78,479.690176
-1379.5539,80,479.806338
-1043.9058,76,479.929804
-1213.4285,78,480.0472
-1224.939,78,480.172589
-856.0106,73,480.279286
-1364.6781,80,480.407224
-1364.554,80,480.521459
-1225.0633,78,480.642154
-1194.9389,78,480.764832
-1219.9391,78,480.877774
-1211.4977,78,481.001567
-1072.0488,76,481.110007
-1223.1742,78,481.232913
-1364.5539,80,481.353834
-870.9418,73,481.471537
-1349.6781,80,481.58743
-1228.2985,78,481.705888
-1103.7598,76,481.816442
-1234.9391,78,481.913136
-1359.5538,80,482.022434
-1234.9389,78,482.121425
-1220.0804,78,482.224745
-1209.939,78,482.329174
-1209.939,78,482.4348
-823.8039,73,482.529079
-1209.9391,78,482.629594
-1379.554,80,482.734635
-1194.939,78,482.834995
-1249.939,78,482.945998
-1409.6321,80,483.046775
-838.8038,73,483.160069
-1070.3191,76,483.281795
-1209.8265,78,483.386992
-1198.4286,78,483.491903
-1224.939,78,483.610482
-1224.9849,78,483.710094
-1236.9114,78,483.811367
-1224.939,78,483.917009
-1098.8058,76,484.018561
-1210.0632,78,484.129789
-1264.9388,78,484.240887
-1028.7128,76,484.339615
-1209.939,78,484.444137
-1224.8877,78,484.554176
-1068.713,76,484.65403
-1073.237,76,484.752593
-1073.0037,76,484.851687
-1220.0805,78,484.96346
-1194.939,78,485.059582
-1349.554,80,485.16098
-1189.966,78,485.257298
-1194.939,78,485.353803
-1213.3599,78,485.454755
-875.2243,73,485.547665
-1389.5539,80,485.66953
-1220.0633,78,485.792015
-1224.939,78,485.909549
-1098.9058,76,486.022738
-1225.0631,78,486.149212
-1394.554,80,486.256714
-1040.3095,76,486.36373
-1040.2407,76,486.490695
-1364.5998,80,486.629022
-1374.554,80,486.75051
-1209.9391,78,486.861064
-1238.4111,78,486.976689
-1045.3968,76,487.105272
-1389.632,80,487.219456
-1072.3693,76,487.32478
-1198.4286,78,487.452691
-1058.7817,76,487.565179
-1058.7589,76,487.68917
-1194.9388,78,487.818751
-1179.939,78,487.950516
-1364.5539,80,488.072778
-1055.3095,76,488.193799
-1225.0173,78,488.303866
-1235.0632,78,488.433792
-1359.5539,80,488.553583
-1364.5998,80,488.688312
-1224.9388,78,488.810782
-1224.939,78,488.918664
-1213.4112,78,489.022893
-1212.701,78,489.143611
-1213.3599,78,489.260753
-1391.1601,80,489.377399
-1195.0632,78,489.502434
-1424.6781,80,489.613631
-856.7313,73,489.752473
-1195.0631,78,489.863949
-1224.9388,78,489.973139
-1043.5274,76,490.072761
-1209.9389,78,490.185229
-1204.939,78,490.293862
-1234.939,78,490.397172
-1224.939,78,490.510752
-1224.939,78,490.61387
-1073.7865,76,490.71944
-1194.939,78,490.821547
-1058.713,76,490.92227
-1243.3598,78,491.021372
-1194.9391,78,491.125501
-1073.4587,76,491.227827
-1234.9391,78,491.331463
-1073.6813,76,491.43185
-1042.4475,76,491.528748
-1379.5539,80,491.636779
-1371.0816,80,491.74503
-1228.4286,78,491.937388
-1409.632,80,492.086278
-1043.0497,76,492.197249
-1364.5539,80,492.352743
-884.171,73,501.464156
-875.3963,73,501.557546
-569.3017,68,501.646307
-552.5755,68,501.7361
-551.9085,68,501.823505
-569.4316,68,501.908551
-856.8669,73,502.011152
-567.0736,68,502.1707
-597.6996,68,502.303891
-853.9184,73,502.425711
-537.8297,68,502.557593
-554.2559,68,502.705801
-853.8725,73,502.874676
-1055.2311,76,502.999812
-554.467,68,503.097253
-881.5196,73,503.216764
-298.4549,65,503.314285
-537.0527,68,503.423646
-887.2443,73,503.526542
-1058.6516,76,503.624514
-580.8548,68,503.724298
-584.4571,68,503.821042
-535.5964,68,503.930156
-1228.5354,78,504.04424
-520.8504,68,504.15369
-560.7054,68,504.26216
-540.3349,68,504.373544
-550.2564,68,504.485154
-857.3226,73,504.5997
-520.7052,68,504.695365
-565.9331,68,504.802039
-542.9645,68,504.903693
-841.2647,73,505.01508
-535.8091,68,505.122823
-1071.9705,76,505.235404
-525.5204,68,505.337293
-551.4921,68,505.439862
-569.3016,68,505.553032
-853.3486,73,505.670007
-569.187,68,505.768807
-570.5105,68,505.860609
-566.2746,68,505.95629
-584.134,68,506.04912
-1071.8464,76,506.166285
-566.2283,68,506.266162
-869.2509,73,506.380202
-596.3988,68,506.472891
-1043.0253,76,506.581284
-537.5658,68,506.669598
-823.3486,73,506.773447
-539.1773,68,506.86595
-545.985,68,506.961517
-449.3471,67,507.054388
-550.7403,68,507.148911
-581.9341,68,507.24272
-867.5301,73,507.358671
-1057.1357,76,507.467992
-555.2661,68,507.57062
-424.1313,67,507.664066
-550.7305,68,507.757926
-582.8466,68,507.847429
-541.1164,68,507.946764
-537.8984,68,508.041189
-554.2559,68,508.136297
-865.5095,73,508.262008
-561.2282,68,508.438855
-503.6821,68,508.53566
-450.669,67,508.634451
-524.467,68,508.736025
-535.7837,68,508.827665
-541.0476,68,508.925162
-871.1961,73,509.025393
-566.4825,68,509.12357
-571.4164,68,509.223658
-546.3529,68,509.3245
-581.4824,68,509.422415
-886.3608,73,509.537724
-550.9945,68,509.68162
-449.8793,67,509.769967
-539.5908,68,509.856912
-1213.1056,78,509.953201
-540.3036,68,510.038824
-536.1974,68,510.125503
-883.9185,73,510.215538
-584.4767,68,510.300759
-536.0733,68,510.396369
-545.5963,68,510.485543
-550.4375,68,510.574355
-1047.2537,76,510.687369
-553.1468,68,510.776933
-569.5454,68,510.864573
-1042.9254,76,510.965511
-856.0773,73,511.061647
-1058.7598,76,511.15893
-1077.1849,76,511.264069
-552.8298,68,511.377545
-1058.0254,76,511.480333
-577.0483,68,511.567353
-565.4721,68,511.660049
-855.673,73,511.765524
-582.82,68,511.85961
-554.5453,68,511.957284
-569.5453,68,512.04696
-571.0935,68,512.137459
-1068.7599,76,512.235367
-886.0565,73,512.338049
-570.2915,68,512.431177
-551.0632,68,512.53028
-546.2841,68,512.622772
-584.7212,68,512.718744
-870.4876,73,512.825564
-553.9443,68,512.926857
-882.2445,73,513.035555
-554.1776,68,513.138071
-536.1445,68,513.259472
-539.2559,68,513.410311
-839.0363,73,513.514532
-569.2557,68,513.621694
-882.2931,73,513.729471
-869.1049,73,513.834182
-537.1671,68,513.927868
-841.5668,73,514.046197
-856.2648,73,514.15165
-554.1776,68,514.250485
-465.6689,67,514.34098
-537.8298,68,514.436913
-870.4095,73,514.545817
-551.228,68,514.649482
-1058.5275,76,514.751899
-539.467,68,514.848787
-435.7835,67,514.944065
-550.7053,68,515.043082
-847.3939,73,515.149732
-857.2662,73,515.24274
-449.5801,67,515.341009
-465.9917,67,515.436181
-582.5755,68,515.530535
-537.5878,68,515.629794
-840.7772,73,515.741467
-581.9087,68,515.847788
-554.3017,68,515.944561
-475.9918,67,516.037556
-550.8045,68,516.136108
-871.4978,73,516.242832
-870.7086,73,516.343023
-550.8646,68,516.440885
-872.3228,73,516.543079
-1090.7081,76,516.647481
-569.1776,68,516.740427
-582.6442,68,516.835739
-566.3066,68,516.928595
-1088.0497,76,517.047158
-1088.2369,76,517.159981
-299.5436,65,517.24968
-871.1301,73,517.363246
-1028.5274,76,517.481673
-554.5453,68,517.588142
-465.7375,67,517.688991
-856.8209,73,517.797936
-842.0542,73,517.90206
-550.9849,68,517.996105
-569.281,68,518.082526
-554.467,68,518.184192
-579.1872,68,518.301486
-840.7165,73,518.415631
-567.8984,68,518.508628
-541.1164,68,518.600315
-552.4215,68,518.697102
-539.5913,68,518.790331
-561.2841,68,518.896072
-855.9277,73,518.999216
-449.7828,67,519.091621
-552.6997,68,519.184183
-556.1622,68,519.278366
-1043.7599,76,519.38561
-555.2662,68,519.485075
-569.0685,68,519.582107
-872.447,73,519.685443
-552.6998,68,519.780343
-852.7239,73,519.893946
-419.5899,67,519.994013
-554.0781,68,520.094319
-872.5082,73,520.196733
-299.5435,65,529.655675
-569.5453,68,529.75991
-570.3808,68,529.860569
-554.0226,68,529.962844
-552.6432,68,530.068402
-565.715,68,530.175109
-841.7955,73,530.29284
-314.5435,65,530.401649
-448.342,67,530.510529
-525.2563,68,530.613718
-550.855,68,530.721274
-537.7683,68,530.826324
-855.7772,73,530.948122
-837.6891,73,531.07078
-522.6538,68,531.180473
-838.8038,73,531.30761
-560.7305,68,531.420153
-556.0695,68,531.527893
-872.3688,73,531.653435
-465.7836,67,531.758934
-537.8199,68,531.863702
-568.7382,68,531.970056
-554.1297,68,532.077946
-540.3807,68,532.171585
-567.043,68,532.271772
-464.5899,67,532.379436
-878.8039,73,532.488059
-522.6443,68,532.587215
-570.5153,68,532.694342
-570.7694,68,532.826232
-465.6591,67,532.961658
-838.6375,73,533.069171
-551.7843,68,533.216264
-546.3524,68,533.351888
-522.0482,68,533.466487
-839.1822,73,533.573725
-854.1509,73,533.688159
-1046.9995,76,533.803053
-551.8195,68,533.903373
-450.6689,67,534.003189
-570.3807,68,534.103016
-829.2358,73,534.208103
-539.5454,68,534.366376
-837.7238,73,534.479031
-552.5877,68,534.578823
-842.2446,73,534.6872
-536.9087,68,534.784441
-538.944,68,534.885017
-445.8448,67,534.989691
-539.2811,68,535.085299
-535.7933,68,535.18454
-524.7154,68,535.287494
-538.944,68,535.393246
-535.6746,68,535.501373
-450.6689,67,535.599463
-575.985,68,535.69865
-552.5756,68,535.818842
-551.3528,68,535.919779
-840.7166,73,536.026137
-434.5899,67,536.127739
-550.472,68,536.223952
-547.0736,68,536.321096
-857.3227,73,536.428693
-299.8664,65,536.523233
-435.9232,67,536.620924
-479.3966,67,536.724743
-450.669,67,536.824873
-550.4723,68,536.920138
-449.6359,67,537.014736
-557.9741,68,537.119372
-541.0476,68,537.216861
-284.6121,65,537.3036
